DATAFLOW,AGEINGP: Age,SEXP: Sex,REGION: Region,REGION_TYPE: Region Type,STATE: State,TIME_PERIOD: Time Period,OBS_VALUE
ABS:C21_G04_RA(1.0.0),48: 48,1: Males,72: Outer Regional Australia (NT),RA: Remoteness Area,7: Northern Territory,2021,974
ABS:C21_G04_RA(1.0.0),8: 8,3: Persons,73: Remote Australia (NT),RA: Remoteness Area,7: Northern Territory,2021,632
ABS:C21_G04_RA(1.0.0),21: 21,1: Males,73: Remote Australia (NT),RA: Remoteness Area,7: Northern Territory,2021,294
ABS:C21_G04_RA(1.0.0),46: 46,1: Males,73: Remote Australia (NT),RA: Remoteness Area,7: Northern Territory,2021,265
ABS:C21_G04_RA(1.0.0),59: 59,1: Males,73: Remote Australia (NT),RA: Remoteness Area,7: Northern Territory,2021,295
ABS:C21_G04_RA(1.0.0),60_64: 60-64 years,2: Females,73: Remote Australia (NT),RA: Remoteness Area,7: Northern Territory,2021,1271
ABS:C21_G04_RA(1.0.0),7: 7,1: Males,74: Very Remote Australia (NT),RA: Remoteness Area,7: Northern Territory,2021,363
ABS:C21_G04_RA(1.0.0),20_24: 20-24 years,1: Males,74: Very Remote Australia (NT),RA: Remoteness Area,7: Northern Territory,2021,1902
ABS:C21_G04_RA(1.0.0),58: 58,2: Females,74: Very Remote Australia (NT),RA: Remoteness Area,7: Northern Territory,2021,198
ABS:C21_G04_RA(1.0.0),70: 70,2: Females,74: Very Remote Australia (NT),RA: Remoteness Area,7: Northern Territory,2021,86
ABS:C21_G04_RA(1.0.0),19: 19,2: Females,75: Migratory - Offshore - Shipping (NT),RA: Remoteness Area,7: Northern Territory,2021,0
ABS:C21_G04_RA(1.0.0),31: 31,2: Females,75: Migratory - Offshore - Shipping (NT),RA: Remoteness Area,7: Northern Territory,2021,0
ABS:C21_G04_RA(1.0.0),44: 44,2: Females,75: Migratory - Offshore - Shipping (NT),RA: Remoteness Area,7: Northern Territory,2021,0
ABS:C21_G04_RA(1.0.0),69: 69,2: Females,75: Migratory - Offshore - Shipping (NT),RA: Remoteness Area,7: Northern Territory,2021,0
ABS:C21_G04_RA(1.0.0),5_9: 5-9 years,2: Females,79: No usual address (NT),RA: Remoteness Area,7: Northern Territory,2021,77
ABS:C21_G04_RA(1.0.0),30_34: 30-34 years,2: Females,79: No usual address (NT),RA: Remoteness Area,7: Northern Territory,2021,175
ABS:C21_G04_RA(1.0.0),75_79: 75-79 years,3: Persons,79: No usual address (NT),RA: Remoteness Area,7: Northern Territory,2021,32
ABS:C21_G04_RA(1.0.0),2: 2,1: Males,80: Major Cities of Australia (ACT),RA: Remoteness Area,8: Australian Capital Territory,2021,2722
ABS:C21_G04_RA(1.0.0),28: 28,2: Females,80: Major Cities of Australia (ACT),RA: Remoteness Area,8: Australian Capital Territory,2021,4005
ABS:C21_G04_RA(1.0.0),40: 40,2: Females,80: Major Cities of Australia (ACT),RA: Remoteness Area,8: Australian Capital Territory,2021,3537
ABS:C21_G04_RA(1.0.0),53: 53,2: Females,80: Major Cities of Australia (ACT),RA: Remoteness Area,8: Australian Capital Territory,2021,2537
ABS:C21_G04_RA(1.0.0),78: 78,2: Females,80: Major Cities of Australia (ACT),RA: Remoteness Area,8: Australian Capital Territory,2021,1113
ABS:C21_G04_RA(1.0.0),1: 1,2: Females,81: Inner Regional Australia (ACT),RA: Remoteness Area,8: Australian Capital Territory,2021,4
ABS:C21_G04_RA(1.0.0),14: 14,2: Females,81: Inner Regional Australia (ACT),RA: Remoteness Area,8: Australian Capital Territory,2021,0
ABS:C21_G04_RA(1.0.0),39: 39,2: Females,81: Inner Regional Australia (ACT),RA: Remoteness Area,8: Australian Capital Territory,2021,5
ABS:C21_G04_RA(1.0.0),59: 59,3: Persons,81: Inner Regional Australia (ACT),RA: Remoteness Area,8: Australian Capital Territory,2021,22
ABS:C21_G04_RA(1.0.0),0_4: 0-4 years,2: Females,85: Migratory - Offshore - Shipping (ACT),RA: Remoteness Area,8: Australian Capital Territory,2021,0
ABS:C21_G04_RA(1.0.0),12: 12,2: Females,85: Migratory - Offshore - Shipping (ACT),RA: Remoteness Area,8: Australian Capital Territory,2021,0
ABS:C21_G04_RA(1.0.0),20_24: 20-24 years,3: Persons,85: Migratory - Offshore - Shipping (ACT),RA: Remoteness Area,8: Australian Capital Territory,2021,0
ABS:C21_G04_RA(1.0.0),45_49: 45-49 years,3: Persons,85: Migratory - Offshore - Shipping (ACT),RA: Remoteness Area,8: Australian Capital Territory,2021,0
ABS:C21_G04_RA(1.0.0),57: 57,3: Persons,85: Migratory - Offshore - Shipping (ACT),RA: Remoteness Area,8: Australian Capital Territory,2021,0
ABS:C21_G04_RA(1.0.0),18: 18,3: Persons,89: No usual address (ACT),RA: Remoteness Area,8: Australian Capital Territory,2021,18
ABS:C21_G04_RA(1.0.0),30: 30,3: Persons,89: No usual address (ACT),RA: Remoteness Area,8: Australian Capital Territory,2021,11
ABS:C21_G04_RA(1.0.0),69: 69,1: Males,89: No usual address (ACT),RA: Remoteness Area,8: Australian Capital Territory,2021,0
ABS:C21_G04_RA(1.0.0),90_94: 90-94 years,1: Males,89: No usual address (ACT),RA: Remoteness Area,8: Australian Capital Territory,2021,0
ABS:C21_G04_RA(1.0.0),8: 8,2: Females,91: Inner Regional Australia (OT),RA: Remoteness Area,9: Other Territories,2021,0
ABS:C21_G04_RA(1.0.0),33: 33,2: Females,91: Inner Regional Australia (OT),RA: Remoteness Area,9: Other Territories,2021,3
ABS:C21_G04_RA(1.0.0),45: 45,2: Females,91: Inner Regional Australia (OT),RA: Remoteness Area,9: Other Territories,2021,0
ABS:C21_G04_RA(1.0.0),6: 6,2: Females,94: Very Remote Australia (OT),RA: Remoteness Area,9: Other Territories,2021,27
ABS:C21_G04_RA(1.0.0),19: 19,2: Females,94: Very Remote Australia (OT),RA: Remoteness Area,9: Other Territories,2021,10
ABS:C21_G04_RA(1.0.0),51: 51,3: Persons,94: Very Remote Australia (OT),RA: Remoteness Area,9: Other Territories,2021,67
ABS:C21_G04_RA(1.0.0),64: 64,3: Persons,94: Very Remote Australia (OT),RA: Remoteness Area,9: Other Territories,2021,65
ABS:C21_G04_RA(1.0.0),76: 76,3: Persons,94: Very Remote Australia (OT),RA: Remoteness Area,9: Other Territories,2021,39
ABS:C21_G04_RA(1.0.0),25_29: 25-29 years,3: Persons,95: Migratory - Offshore - Shipping (OT),RA: Remoteness Area,9: Other Territories,2021,0
ABS:C21_G04_RA(1.0.0),37: 37,3: Persons,95: Migratory - Offshore - Shipping (OT),RA: Remoteness Area,9: Other Territories,2021,0
ABS:C21_G04_RA(1.0.0),50_54: 50-54 years,3: Persons,95: Migratory - Offshore - Shipping (OT),RA: Remoteness Area,9: Other Territories,2021,0
ABS:C21_G04_RA(1.0.0),62: 62,3: Persons,95: Migratory - Offshore - Shipping (OT),RA: Remoteness Area,9: Other Territories,2021,0
ABS:C21_G04_RA(1.0.0),75: 75,1: Males,95: Migratory - Offshore - Shipping (OT),RA: Remoteness Area,9: Other Territories,2021,0
ABS:C21_G04_RA(1.0.0),10: 10,3: Persons,99: No usual address (OT),RA: Remoteness Area,9: Other Territories,2021,0
ABS:C21_G04_RA(1.0.0),23: 23,3: Persons,99: No usual address (OT),RA: Remoteness Area,9: Other Territories,2021,0
ABS:C21_G04_RA(1.0.0),35: 35,3: Persons,99: No usual address (OT),RA: Remoteness Area,9: Other Territories,2021,0
ABS:C21_G04_RA(1.0.0),36: 36,1: Males,99: No usual address (OT),RA: Remoteness Area,9: Other Territories,2021,0
ABS:C21_G04_RA(1.0.0),61: 61,1: Males,99: No usual address (OT),RA: Remoteness Area,9: Other Territories,2021,0
ABS:C21_G04_RA(1.0.0),74: 74,1: Males,99: No usual address (OT),RA: Remoteness Area,9: Other Territories,2021,0
ABS:C21_G04_RA(1.0.0),30: 30,1: Males,10: Major Cities of Australia (NSW),RA: Remoteness Area,1: New South Wales,2021,46820
ABS:C21_G04_RA(1.0.0),33: 33,2: Females,10: Major Cities of Australia (NSW),RA: Remoteness Area,1: New South Wales,2021,48355
ABS:C21_G04_RA(1.0.0),40: 40,3: Persons,10: Major Cities of Australia (NSW),RA: Remoteness Area,1: New South Wales,2021,89491
ABS:C21_G04_RA(1.0.0),55: 55,1: Males,10: Major Cities of Australia (NSW),RA: Remoteness Area,1: New South Wales,2021,34205
ABS:C21_G04_RA(1.0.0),90_94: 90-94 years,2: Females,10: Major Cities of Australia (NSW),RA: Remoteness Area,1: New South Wales,2021,25381
ABS:C21_G04_RA(1.0.0),4: 4,1: Males,11: Inner Regional Australia (NSW),RA: Remoteness Area,1: New South Wales,2021,8978
ABS:C21_G04_RA(1.0.0),6: 6,2: Females,11: Inner Regional Australia (NSW),RA: Remoteness Area,1: New South Wales,2021,8911
ABS:C21_G04_RA(1.0.0),14: 14,3: Persons,11: Inner Regional Australia (NSW),RA: Remoteness Area,1: New South Wales,2021,20648
ABS:C21_G04_RA(1.0.0),39: 39,3: Persons,11: Inner Regional Australia (NSW),RA: Remoteness Area,1: New South Wales,2021,17634
ABS:C21_G04_RA(1.0.0),41: 41,1: Males,11: Inner Regional Australia (NSW),RA: Remoteness Area,1: New South Wales,2021,8242
ABS:C21_G04_RA(1.0.0),55_59: 55-59 years,2: Females,11: Inner Regional Australia (NSW),RA: Remoteness Area,1: New South Wales,2021,54150
ABS:C21_G04_RA(1.0.0),64: 64,3: Persons,11: Inner Regional Australia (NSW),RA: Remoteness Area,1: New South Wales,2021,21930
ABS:C21_G04_RA(1.0.0),80_84: 80-84 years,2: Females,11: Inner Regional Australia (NSW),RA: Remoteness Area,1: New South Wales,2021,24889
ABS:C21_G04_RA(1.0.0),2: 2,1: Males,12: Outer Regional Australia (NSW),RA: Remoteness Area,1: New South Wales,2021,2085
ABS:C21_G04_RA(1.0.0),12: 12,3: Persons,12: Outer Regional Australia (NSW),RA: Remoteness Area,1: New South Wales,2021,4900
ABS:C21_G04_RA(1.0.0),15_19: 15-19 years,1: Males,12: Outer Regional Australia (NSW),RA: Remoteness Area,1: New South Wales,2021,10749
ABS:C21_G04_RA(1.0.0),28: 28,2: Females,12: Outer Regional Australia (NSW),RA: Remoteness Area,1: New South Wales,2021,1960
ABS:C21_G04_RA(1.0.0),53: 53,2: Females,12: Outer Regional Australia (NSW),RA: Remoteness Area,1: New South Wales,2021,2357
ABS:C21_G04_RA(1.0.0),63: 63,1: Males,12: Outer Regional Australia (NSW),RA: Remoteness Area,1: New South Wales,2021,2873
ABS:C21_G04_RA(1.0.0),65: 65,2: Females,12: Outer Regional Australia (NSW),RA: Remoteness Area,1: New South Wales,2021,2666
ABS:C21_G04_RA(1.0.0),1: 1,2: Females,13: Remote Australia (NSW),RA: Remoteness Area,1: New South Wales,2021,179
ABS:C21_G04_RA(1.0.0),26: 26,2: Females,13: Remote Australia (NSW),RA: Remoteness Area,1: New South Wales,2021,165
ABS:C21_G04_RA(1.0.0),36: 36,1: Males,13: Remote Australia (NSW),RA: Remoteness Area,1: New South Wales,2021,172
ABS:C21_G04_RA(1.0.0),61: 61,1: Males,13: Remote Australia (NSW),RA: Remoteness Area,1: New South Wales,2021,215
ABS:C21_G04_RA(1.0.0),71: 71,3: Persons,13: Remote Australia (NSW),RA: Remoteness Area,1: New South Wales,2021,267
ABS:C21_G04_RA(1.0.0),10_14: 10-14 years,1: Males,14: Very Remote Australia (NSW),RA: Remoteness Area,1: New South Wales,2021,203
ABS:C21_G04_RA(1.0.0),35_39: 35-39 years,1: Males,14: Very Remote Australia (NSW),RA: Remoteness Area,1: New South Wales,2021,185
ABS:C21_G04_RA(1.0.0),45_49: 45-49 years,3: Persons,14: Very Remote Australia (NSW),RA: Remoteness Area,1: New South Wales,2021,387
ABS:C21_G04_RA(1.0.0),60: 60,2: Females,14: Very Remote Australia (NSW),RA: Remoteness Area,1: New South Wales,2021,55
ABS:C21_G04_RA(1.0.0),70_74: 70-74 years,3: Persons,14: Very Remote Australia (NSW),RA: Remoteness Area,1: New South Wales,2021,354
ABS:C21_G04_RA(1.0.0),9: 9,2: Females,15: Migratory - Offshore - Shipping (NSW),RA: Remoteness Area,1: New South Wales,2021,0
ABS:C21_G04_RA(1.0.0),18: 18,3: Persons,15: Migratory - Offshore - Shipping (NSW),RA: Remoteness Area,1: New South Wales,2021,0
ABS:C21_G04_RA(1.0.0),34: 34,2: Females,15: Migratory - Offshore - Shipping (NSW),RA: Remoteness Area,1: New South Wales,2021,0
ABS:C21_G04_RA(1.0.0),43: 43,3: Persons,15: Migratory - Offshore - Shipping (NSW),RA: Remoteness Area,1: New South Wales,2021,0
ABS:C21_G04_RA(1.0.0),69: 69,1: Males,15: Migratory - Offshore - Shipping (NSW),RA: Remoteness Area,1: New South Wales,2021,0
ABS:C21_G04_RA(1.0.0),7: 7,2: Females,19: No usual address (NSW),RA: Remoteness Area,1: New South Wales,2021,46
ABS:C21_G04_RA(1.0.0),42: 42,1: Males,19: No usual address (NSW),RA: Remoteness Area,1: New South Wales,2021,134
ABS:C21_G04_RA(1.0.0),68: 68,2: Females,19: No usual address (NSW),RA: Remoteness Area,1: New South Wales,2021,41
ABS:C21_G04_RA(1.0.0),65_69: 65-69 years,3: Persons,19: No usual address (NSW),RA: Remoteness Area,1: New South Wales,2021,637
ABS:C21_G04_RA(1.0.0),77: 77,3: Persons,19: No usual address (NSW),RA: Remoteness Area,1: New South Wales,2021,32
ABS:C21_G04_RA(1.0.0),40_44: 40-44 years,2: Females,20: Major Cities of Australia (Vic.),RA: Remoteness Area,2: Victoria,2021,173465
ABS:C21_G04_RA(1.0.0),0: 0,2: Females,21: Inner Regional Australia (Vic.),RA: Remoteness Area,2: Victoria,2021,6267
ABS:C21_G04_RA(1.0.0),13: 13,2: Females,21: Inner Regional Australia (Vic.),RA: Remoteness Area,2: Victoria,2021,7378
ABS:C21_G04_RA(1.0.0),38: 38,2: Females,21: Inner Regional Australia (Vic.),RA: Remoteness Area,2: Victoria,2021,7354
ABS:C21_G04_RA(1.0.0),9: 9,1: Males,22: Outer Regional Australia (Vic.),RA: Remoteness Area,2: Victoria,2021,1530
ABS:C21_G04_RA(1.0.0),11: 11,2: Females,22: Outer Regional Australia (Vic.),RA: Remoteness Area,2: Victoria,2021,1459
ABS:C21_G04_RA(1.0.0),19: 19,3: Persons,22: Outer Regional Australia (Vic.),RA: Remoteness Area,2: Victoria,2021,2331
ABS:C21_G04_RA(1.0.0),46: 46,1: Males,22: Outer Regional Australia (Vic.),RA: Remoteness Area,2: Victoria,2021,1343
ABS:C21_G04_RA(1.0.0),60_64: 60-64 years,2: Females,22: Outer Regional Australia (Vic.),RA: Remoteness Area,2: Victoria,2021,10284
ABS:C21_G04_RA(1.0.0),69: 69,3: Persons,22: Outer Regional Australia (Vic.),RA: Remoteness Area,2: Victoria,2021,3678
ABS:C21_G04_RA(1.0.0),72: 72,2: Females,22: Outer Regional Australia (Vic.),RA: Remoteness Area,2: Victoria,2021,1643
ABS:C21_G04_RA(1.0.0),17: 17,3: Persons,23: Remote Australia (Vic.),RA: Remoteness Area,2: Victoria,2021,21
ABS:C21_G04_RA(1.0.0),20_24: 20-24 years,1: Males,23: Remote Australia (Vic.),RA: Remoteness Area,2: Victoria,2021,53
ABS:C21_G04_RA(1.0.0),33: 33,2: Females,23: Remote Australia (Vic.),RA: Remoteness Area,2: Victoria,2021,15
ABS:C21_G04_RA(1.0.0),55_59: 55-59 years,3: Persons,23: Remote Australia (Vic.),RA: Remoteness Area,2: Victoria,2021,299
ABS:C21_G04_RA(1.0.0),68: 68,1: Males,23: Remote Australia (Vic.),RA: Remoteness Area,2: Victoria,2021,40
ABS:C21_G04_RA(1.0.0),70: 70,2: Females,23: Remote Australia (Vic.),RA: Remoteness Area,2: Victoria,2021,20
ABS:C21_G04_RA(1.0.0),6: 6,2: Females,25: Migratory - Offshore - Shipping (Vic.),RA: Remoteness Area,2: Victoria,2021,0
ABS:C21_G04_RA(1.0.0),28: 28,3: Persons,25: Migratory - Offshore - Shipping (Vic.),RA: Remoteness Area,2: Victoria,2021,0
ABS:C21_G04_RA(1.0.0),41: 41,1: Males,25: Migratory - Offshore - Shipping (Vic.),RA: Remoteness Area,2: Victoria,2021,0
ABS:C21_G04_RA(1.0.0),66: 66,1: Males,25: Migratory - Offshore - Shipping (Vic.),RA: Remoteness Area,2: Victoria,2021,5
ABS:C21_G04_RA(1.0.0),76: 76,3: Persons,25: Migratory - Offshore - Shipping (Vic.),RA: Remoteness Area,2: Victoria,2021,0
ABS:C21_G04_RA(1.0.0),79: 79,1: Males,25: Migratory - Offshore - Shipping (Vic.),RA: Remoteness Area,2: Victoria,2021,0
ABS:C21_G04_RA(1.0.0),15_19: 15-19 years,1: Males,29: No usual address (Vic.),RA: Remoteness Area,2: Victoria,2021,234
ABS:C21_G04_RA(1.0.0),40_44: 40-44 years,1: Males,29: No usual address (Vic.),RA: Remoteness Area,2: Victoria,2021,488
ABS:C21_G04_RA(1.0.0),52: 52,1: Males,29: No usual address (Vic.),RA: Remoteness Area,2: Victoria,2021,68
ABS:C21_G04_RA(1.0.0),50_54: 50-54 years,3: Persons,29: No usual address (Vic.),RA: Remoteness Area,2: Victoria,2021,668
ABS:C21_G04_RA(1.0.0),75_79: 75-79 years,3: Persons,29: No usual address (Vic.),RA: Remoteness Area,2: Victoria,2021,120
ABS:C21_G04_RA(1.0.0),6: 6,2: Females,30: Major Cities of Australia (Qld),RA: Remoteness Area,3: Queensland,2021,20364
ABS:C21_G04_RA(1.0.0),15: 15,3: Persons,30: Major Cities of Australia (Qld),RA: Remoteness Area,3: Queensland,2021,41968
ABS:C21_G04_RA(1.0.0),29: 29,1: Males,30: Major Cities of Australia (Qld),RA: Remoteness Area,3: Queensland,2021,23213
ABS:C21_G04_RA(1.0.0),56: 56,2: Females,30: Major Cities of Australia (Qld),RA: Remoteness Area,3: Queensland,2021,19535
ABS:C21_G04_RA(1.0.0),64: 64,3: Persons,30: Major Cities of Australia (Qld),RA: Remoteness Area,3: Queensland,2021,32838
ABS:C21_G04_RA(1.0.0),66: 66,1: Males,30: Major Cities of Australia (Qld),RA: Remoteness Area,3: Queensland,2021,14792
ABS:C21_G04_RA(1.0.0),15_19: 15-19 years,1: Males,31: Inner Regional Australia (Qld),RA: Remoteness Area,3: Queensland,2021,31037
ABS:C21_G04_RA(1.0.0),37: 37,3: Persons,31: Inner Regional Australia (Qld),RA: Remoteness Area,3: Queensland,2021,11795
ABS:C21_G04_RA(1.0.0),65: 65,2: Females,31: Inner Regional Australia (Qld),RA: Remoteness Area,3: Queensland,2021,6843
ABS:C21_G04_RA(1.0.0),65_69: 65-69 years,1: Males,31: Inner Regional Australia (Qld),RA: Remoteness Area,3: Queensland,2021,31859
ABS:C21_G04_RA(1.0.0),75_79: 75-79 years,3: Persons,31: Inner Regional Australia (Qld),RA: Remoteness Area,3: Queensland,2021,42052
ABS:C21_G04_RA(1.0.0),39: 39,2: Females,32: Outer Regional Australia (Qld),RA: Remoteness Area,3: Queensland,2021,4463
ABS:C21_G04_RA(1.0.0),0_4: 0-4 years,2: Females,33: Remote Australia (Qld),RA: Remoteness Area,3: Queensland,2021,2319
ABS:C21_G04_RA(1.0.0),12: 12,2: Females,33: Remote Australia (Qld),RA: Remoteness Area,3: Queensland,2021,435
ABS:C21_G04_RA(1.0.0),10_14: 10-14 years,1: Males,33: Remote Australia (Qld),RA: Remoteness Area,3: Queensland,2021,2457
ABS:C21_G04_RA(1.0.0),37: 37,2: Females,33: Remote Australia (Qld),RA: Remoteness Area,3: Queensland,2021,430
ABS:C21_G04_RA(1.0.0),35_39: 35-39 years,1: Males,33: Remote Australia (Qld),RA: Remoteness Area,3: Queensland,2021,2414
ABS:C21_G04_RA(1.0.0),8: 8,1: Males,34: Very Remote Australia (Qld),RA: Remoteness Area,3: Queensland,2021,418
ABS:C21_G04_RA(1.0.0),10: 10,2: Females,34: Very Remote Australia (Qld),RA: Remoteness Area,3: Queensland,2021,425
ABS:C21_G04_RA(1.0.0),18: 18,3: Persons,34: Very Remote Australia (Qld),RA: Remoteness Area,3: Queensland,2021,686
ABS:C21_G04_RA(1.0.0),43: 43,3: Persons,34: Very Remote Australia (Qld),RA: Remoteness Area,3: Queensland,2021,551
ABS:C21_G04_RA(1.0.0),45: 45,1: Males,34: Very Remote Australia (Qld),RA: Remoteness Area,3: Queensland,2021,277
ABS:C21_G04_RA(1.0.0),59: 59,2: Females,34: Very Remote Australia (Qld),RA: Remoteness Area,3: Queensland,2021,320
ABS:C21_G04_RA(1.0.0),16: 16,3: Persons,35: Migratory - Offshore - Shipping (Qld),RA: Remoteness Area,3: Queensland,2021,0
ABS:C21_G04_RA(1.0.0),32: 32,2: Females,35: Migratory - Offshore - Shipping (Qld),RA: Remoteness Area,3: Queensland,2021,0
ABS:C21_G04_RA(1.0.0),67: 67,1: Males,35: Migratory - Offshore - Shipping (Qld),RA: Remoteness Area,3: Queensland,2021,0
ABS:C21_G04_RA(1.0.0),5: 5,2: Females,39: No usual address (Qld),RA: Remoteness Area,3: Queensland,2021,49
ABS:C21_G04_RA(1.0.0),27: 27,3: Persons,39: No usual address (Qld),RA: Remoteness Area,3: Queensland,2021,250
ABS:C21_G04_RA(1.0.0),40: 40,1: Males,39: No usual address (Qld),RA: Remoteness Area,3: Queensland,2021,124
ABS:C21_G04_RA(1.0.0),65: 65,1: Males,39: No usual address (Qld),RA: Remoteness Area,3: Queensland,2021,143
ABS:C21_G04_RA(1.0.0),75: 75,3: Persons,39: No usual address (Qld),RA: Remoteness Area,3: Queensland,2021,98
ABS:C21_G04_RA(1.0.0),78: 78,1: Males,39: No usual address (Qld),RA: Remoteness Area,3: Queensland,2021,33
ABS:C21_G04_RA(1.0.0),9: 9,1: Males,40: Major Cities of Australia (SA),RA: Remoteness Area,4: South Australia,2021,8274
ABS:C21_G04_RA(1.0.0),34: 34,1: Males,40: Major Cities of Australia (SA),RA: Remoteness Area,4: South Australia,2021,9190
ABS:C21_G04_RA(1.0.0),44: 44,3: Persons,40: Major Cities of Australia (SA),RA: Remoteness Area,4: South Australia,2021,16537
ABS:C21_G04_RA(1.0.0),60_64: 60-64 years,2: Females,40: Major Cities of Australia (SA),RA: Remoteness Area,4: South Australia,2021,41438
ABS:C21_G04_RA(1.0.0),95_99: 95-99 years,1: Males,40: Major Cities of Australia (SA),RA: Remoteness Area,4: South Australia,2021,951
ABS:C21_G04_RA(1.0.0),_T: Total,2: Females,40: Major Cities of Australia (SA),RA: Remoteness Area,4: South Australia,2021,685593
ABS:C21_G04_RA(1.0.0),7: 7,1: Males,41: Inner Regional Australia (SA),RA: Remoteness Area,4: South Australia,2021,996
ABS:C21_G04_RA(1.0.0),5_9: 5-9 years,3: Persons,41: Inner Regional Australia (SA),RA: Remoteness Area,4: South Australia,2021,9714
ABS:C21_G04_RA(1.0.0),17: 17,3: Persons,41: Inner Regional Australia (SA),RA: Remoteness Area,4: South Australia,2021,1946
ABS:C21_G04_RA(1.0.0),33: 33,2: Females,41: Inner Regional Australia (SA),RA: Remoteness Area,4: South Australia,2021,833
ABS:C21_G04_RA(1.0.0),42: 42,3: Persons,41: Inner Regional Australia (SA),RA: Remoteness Area,4: South Australia,2021,1810
ABS:C21_G04_RA(1.0.0),55: 55,1: Males,41: Inner Regional Australia (SA),RA: Remoteness Area,4: South Australia,2021,1151
ABS:C21_G04_RA(1.0.0),68: 68,1: Males,41: Inner Regional Australia (SA),RA: Remoteness Area,4: South Australia,2021,1371
ABS:C21_G04_RA(1.0.0),6: 6,2: Females,42: Outer Regional Australia (SA),RA: Remoteness Area,4: South Australia,2021,1057
ABS:C21_G04_RA(1.0.0),15: 15,3: Persons,42: Outer Regional Australia (SA),RA: Remoteness Area,4: South Australia,2021,2354
